,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,Max,Min,Mean,Std,RMS,Skewness,Kurtosis,Crest Factor,Form Factor,Fault
0,0.013385087,0,0,0.14667264,0.016214982,0.058616817,0,0.082837835,0,0,0.10119288,0,0.08385124,0.03229422,0.0643469,0.08883524,0.024494257,0,0.05595687,0,0.018172204,0,0,0,0.06020294,0.000487834,0,0.12895298,0.07697626,0,0,0,0,0,0,0.15116371,0,0.058550593,0,0,0.12561436,0.07296007,0,0,0.09277281,0.015578155,0.09234325,0,0.085523136,0,0,0,0.08282521,0,0.12388652,0,0,0.09524422,0.09151388,0,0,0,0.021084849,0.12337802,0,0.06031644,0,0,0,0.09923754,0.08732665,0,0,0,0.07462785,0.056964565,0.11059858,0,0,0,0,0.01738964,0.000362236,0,0,0,0,0.019690258,0.11114979,0,0.12906384,0.00716739,0.09238955,0,0,0.09930084,0.11464682,0,0.012788458,0,0,0,0.12190001,0,0.1150893,0.10140023,0,0,0,0.05974276,0.029430302,0.04054177,0.08685816,0,0,0,0.122259185,0,0,0.077919565,0.062162142,0,0.05328808,0.08612091,0,0.11814114,0,0,0,0.10247882,0.03485098,0,0.12706909,0,0,0.09114051,0.09040366,0,0,0.109330766,0.081107914,0.036413338,0.11767711,0.08993472,0,0.07253072,0,0.12541097,0,0,0,0,0.14104894,0.048432045,0,0.1265755,0,0,0,0,0.10171121,0,0.08079634,0,0,0,0,0.049677324,0.026436206,0.16514303,0,0,0,0.11197828,0,0.02570105,0,0,0.09699501,0.11870922,0,0,0,0,0.020741949,0,0,0,0,0,0,0.042212903,0,0.076442644,0,0,0,0,0.101519406,0,0,0,0.12502323,0,0.04559447,0.05134146,0.05818083,0,0,0,0.034495126,0.09977962,0,0,0.13309754,0,0,0,0,0,0,0,0,0,0.03178384,0.049418174,0.12294913,0.053672563,0,0.093323566,0.049416635,0.114570685,0,0,0.07022182,0,0,0.08191014,0,0,0.032374248,0.0913685,0.05161167,0,0,0.09018403,0,0,0,0,0.10129124,0,0.050343275,0,0.08549338,0,0.398,-0.625,-0.117085449,0.093068948,0.149567405,-0.012753135,0.93137597,2.661007593,-1.277420942,1
1,0.013970561,0,0,0.15274958,0.015397966,0.061421856,0,0.08490143,0,0,0.1056671,0,0.08713948,0.034522705,0.067690805,0.09104224,0.026002318,0,0.056780897,0,0.018660385,0,0,0,0.0627652,0,0,0.13463253,0.07902321,0,0,0,0,0,0,0.15584548,0,0.059747048,0,0,0.12955715,0.073945835,0,0,0.096153975,0.013921835,0.09520085,0,0.090601996,0,0,0,0.085626386,0,0.12894467,0,0,0.099053815,0.09534036,0,0,0,0.019867629,0.12801966,0,0.062936716,0,0,0,0.101343125,0.09162822,0,0,0,0.076231346,0.056788176,0.11388175,0,0,0,0,0.017658316,0.000411931,0,0,0,0,0.020552956,0.114040405,0,0.13408598,0.007190216,0.09646804,0,0,0.10265629,0.119290635,0,0.012225664,0,0,0,0.12305924,0,0.119924664,0.10505856,0,0,0,0.06110636,0.02990072,0.040395085,0.089334406,0,0,0,0.12587173,0,0,0.081719704,0.06407573,0,0.05258202,0.089620255,0,0.121956855,0,0,0,0.105662376,0.035952173,0,0.1304397,0,0,0.09297905,0.093225315,0,0,0.11199512,0.08619748,0.03597071,0.12244135,0.091954306,0,0.07605576,0,0.12982896,0,0,0,0,0.14624204,0.05009042,0,0.1310415,0,0,0,0,0.10583908,0,0.081801504,0,0,0,0,0.051095236,0.026079115,0.17170209,0,0,0,0.11666591,0,0.025766488,0,0,0.10210114,0.123649046,0,0,0,0,0.020933282,0,0,0,0,0,0,0.041241445,0,0.078198075,0,0,0,0,0.10523048,0,0,0,0.12963858,0,0.047081444,0.052934002,0.060868002,0,0,0,0.034007348,0.103551775,0,0,0.13832034,0,0,0,0,0,0,0,0,0,0.03181964,0.050499618,0.12964334,0.055817053,0,0.09493035,0.050711066,0.12070735,0,0,0.07299403,0,0,0.08431591,0,0,0.032344542,0.09492286,0.054063443,0,0,0.09176397,0,0,0,0,0.10474791,0,0.04975789,0,0.08773076,0,0.422,-0.657,-0.117744092,0.093095337,0.150099933,-0.033307415,0.876667071,2.811460288,-1.274798,1
2,0.011784734,0,0,0.14132419,0.015040603,0.05188143,0,0.07419944,0,0,0.0992617,0,0.07671688,0.03236499,0.05667653,0.08030176,0.022187635,0,0.05306692,0,0.014681608,0,0,0,0.0542479,0.002410929,0,0.12235269,0.07143094,0,0,0,0,0,0.005483432,0.14926365,0,0.058825277,0,0,0.1224238,0.06444097,0,0,0.09517865,0.012068609,0.0846669,0,0.083469115,0,0,0,0.0848494,0,0.119929045,0,0,0.08697754,0.08253983,0,0,0,0.017359085,0.122239634,0,0.053507898,0,0,0,0.08939531,0.08257635,0,0,0,0.06520112,0.051065333,0.10295521,0,0,0,0,0.01451961,0.003850741,0,0,0,0,0.017606862,0.1090769,0,0.12864861,0.003859391,0.085931875,0,0,0.090906225,0.11183059,0,0.012136231,0,0,0,0.11544857,0,0.10567955,0.09299213,0,0,0,0.0616138,0.025474416,0.03704462,0.07661147,0,0,0,0.11197649,0,0,0.070838585,0.054870117,0,0.04716931,0.07919413,0,0.11220975,0,0,0,0.10290475,0.033209722,0,0.12487106,0,0,0.08367934,0.085957855,0,0,0.09907263,0.0763865,0.032838404,0.11045639,0.08269558,0,0.06805562,0,0.1190045,0,0,0,0,0.13080482,0.047618687,0,0.12363882,0,0,0,0,0.09756644,0,0.075843915,0,0.007537484,0,0,0.05043721,0.032707386,0.15859525,0,0,0,0.1055036,0,0.021950878,0,0,0.08801043,0.10909665,0,0,0,0,0.021345176,0,0,0,0,0,0,0.03591542,0,0.06676991,0,0,0,0,0.09485854,0,0,0,0.115646414,0,0.0494245,0.047447026,0.05930542,0.001077391,0,0,0.03160319,0.09885899,0,0,0.12923981,0,0,0,0,0,0,0,0,0,0.030506043,0.04378052,0.11805915,0.054642055,0,0.084793374,0.048441086,0.10864231,0,0,0.062570125,0,0,0.07226575,0,0,0.03572404,0.08708878,0.04765656,0,0,0.09082936,0,0,0,0,0.102051064,0,0.04525301,0,0.08080145,0,0.466,-0.605,-0.116694727,0.091405477,0.148230269,0.02206418,0.946745185,3.143757376,-1.270239649,1
3,0.008264929,0,0,0.09897787,0.034176838,0.03865142,0,0.080790155,0.03526278,0,0.023129521,0,0.03284481,0,0.054264285,0.06942239,0.011707344,0.03342753,0.037181385,0,0,0.023195261,0,0.039577603,0.011774724,0.030314788,0.000806894,0.07177694,0.022131946,0,0.006503262,0.08521132,0,0.047930527,0,0.042014595,0,0,0.052867487,0.057274003,0.03931056,0.08855014,0.03021218,0,0.029829498,0.06268684,0.062045228,0,0.03331269,0.05297748,0,0.03602683,0.036931008,0.030749293,0.028039599,0.00135332,0.029283002,0.060784206,0.0449599,0.037362736,0,0.061441563,0.081961006,0.03481608,0.010258921,0.04003694,0.02863343,0.0494989,0.07049082,0.121031895,0.057798076,0.04509121,0.052044027,0.044823416,0.08878598,0.09918573,0.0545571,0.08105661,0,0,0,0.04818351,0.007457012,0,0.00753638,0.015537817,0,0.043622088,0.05936198,0,0.07387937,0.03927037,0.063247375,0.011270156,0,0.06597258,0.038273737,0.038816318,0.038101442,0.05632608,0,0,0.077301055,0,0.054182842,0.049910374,0.02585993,0.024268558,0.000142438,0.043416664,0.054072037,0.065074936,0.0685114,0,0,0,0.108008035,0,0,0.058164623,0.059778836,0,0.10940803,0.06830589,0,0.060703255,0,0,0.06729004,0.01564202,0.010311523,0.028338978,0.050567128,0,0,0.061389998,0.041946355,0,0,0.088703535,0.035376705,0.046953186,0.057448044,0.079628535,0,0.007815682,0.047332156,0.076246545,0.002904199,0,0,0,0.122617856,0,0,0.03059714,0,0.043293446,0,0,0.042075302,0,0.10520227,0,0,0,0,0.001803674,0.013416689,0.097955175,0,0,0,0.097150564,0,0.07234434,0,0,0.06788491,0.075346835,0,0,0.053844593,0.010337702,0.018749066,0,0,0.014944484,0,0,0.008894999,0.094205946,0.059416175,0.0789145,0,0,0.036756553,0.05752407,0.026242316,0,0,0,0.080678575,0,0,0.042117618,0.013575999,0,0.001143131,0,0.08506083,0.052265204,0.0158555,0,0.060399387,0.043060917,0,0,0.015803445,0.019787837,0.00965297,0.004056998,0,0.02785997,0.05914879,0.06002416,0.040164307,0.008177076,0.009478709,0.10351243,0.030702112,0.07038668,0,0,0.046685737,0,0,0.06938964,0,0.03259655,0.011060659,0.03791929,0,0,0.016435336,0.037073694,0,0,0.037336376,0,0.054474242,0.003870052,0.08606612,0,0.04634088,0,0.356,-0.713,-0.117173779,0.094339724,0.150430195,-0.088984395,0.858387938,2.366546156,-1.283821312,1
4,0,0.10243575,0,0.06592992,0,0,0,0,0,0,0.08503763,0.108927295,0,0.027600745,0,0,0,0.05401599,0.000268171,0.056384124,0,0.057499975,0,0,0,0.006620258,0.017766029,0.06217935,0,0.078735694,0,0,0,0,0.097166955,0.13781337,0,0.10219173,0,0,0.10840344,0,0,0.037217982,0.11587154,0,0,0,0.06062977,0,0.033284284,0,0.096974306,0,0.076972544,0.09409959,0,0,0,0,0,0,0,0.097452566,0.019262344,0,0,0,0,0,0.011927983,0,0,0,0,0,0.037198637,0,0.083090805,0.0909816,0.05339466,0,0.056748692,0,0,0.06993543,0,0,0.08025673,0.006063123,0.106970534,0,0,0.029036522,0.051951855,0,0.08539245,0,0,0,0.07913634,0,0.07012269,0,0,0,0,0,0.057938058,0.10554175,0,0,0,0,0,0.07768144,0,0.03796476,0.057140484,0,0,0,0,0,0,0.04370574,0.036848508,0.06137272,0,0.10580124,0.023160344,0,0.10982156,0,0.097215846,0,0.015280742,0,0.07670946,0,0,0,0.05437303,0,0.06709151,0,0,0.056568794,0.12051797,0,0.081155725,0,0,0.037243854,0.05860535,0.099189594,0,0,0.08184907,0.06624743,0.055224217,0.001083466,0,0.036040746,0.09523875,0.11119607,0.089512944,0.07707751,0.13993847,0.08173243,0.06648588,0.06424457,0.06865449,0.017122088,0.08183149,0,0,0.06592622,0,0,0,0.064901,0,0.020369707,0.026581274,0.085405014,0.076686144,0,0,0,0,0,0.002545482,0,0,0.10192719,0,0,0,0,0.10298698,0,0.007235106,0.008710313,0.08353335,0.004640902,0.050657764,0.09095113,0,0.104536,0,0.0858224,0,0.041177697,0.09754215,0,0.09735623,0.0796639,0,0,0.021833649,0.06407556,0.08429144,0,0,0,0.056768604,0.06999961,0,0,0.015882764,0.027952041,0,0,0,0,0,0,0.09135937,0,0.074256025,0.038698368,0,0,0,0.09199422,0,0.06912376,0,0.08952487,0.107793316,0,0,0,0.040207893,0,0.5,-0.647,-0.117876221,0.093033005,0.150164978,-0.036458969,0.957214107,3.329671173,-1.273920877,1
5,0.015669769,0,0,0.16351648,0.016475314,0.0731345,0,0.1008182,0,0,0.11033462,0,0.09995646,0.034418523,0.08252569,0.10716892,0.030114332,0,0.06116114,0,0.023461323,0,0,0,0.07379318,0,0,0.14781302,0.09078337,0,0,0,0,0,0,0.16106775,0,0.060066946,0,0,0.13645881,0.088433884,0,0,0.09479773,0.019088551,0.10940584,0,0.097262055,0,0,0,0.081988625,0,0.13733217,0,0,0.11453106,0.112226605,0,0,0,0.025930632,0.13141547,0,0.07493184,0,0,0,0.11777779,0.10166609,0,0,0,0.09232561,0.06628973,0.12680322,0,0,0,0,0.021998191,0,0,0,0,0,0.024933992,0.1175653,0,0.13603154,0.014458176,0.10868353,0,0,0.11787384,0.12516867,0,0.013408532,0,0,0,0.13327357,0,0.13760048,0.119542696,0,0,0,0.05851934,0.038581993,0.04585282,0.107710615,0,0,0,0.1445828,0,0,0.09515391,0.0770283,0,0.06350437,0.10284343,0,0.13311481,0,0,0,0.10624236,0.039721828,0,0.1346529,0,0,0.10613814,0.10177849,0,0,0.13065456,0.09609178,0.04104624,0.13558985,0.10389736,0,0.08508289,0,0.14205883,0,0,0,0,0.16560343,0.051954582,0,0.13642767,0,0,0,0,0.11396358,0,0.09041491,0,0,0,0,0.049112804,0.016070858,0.18544242,0,0,0,0.12931654,0,0.033135287,0,0,0.11869244,0.14143066,0,0,0,0,0.019284176,0,0,0,0,0,0,0.05107058,0,0.096236125,0,0,0,0,0.117024556,0,0,0,0.14719985,0,0.040861566,0.060154933,0.059209958,0,0,0,0.03879177,0.10568768,0,0,0.14668638,0,0,0,0,0,0,0,0,0,0.03377419,0.060624667,0.14015412,0.055375822,0,0.10995058,0.052428685,0.13355656,0,0,0.08648727,0,0,0.10145451,0,0,0.026569543,0.10354552,0.061688147,0,0,0.08996752,0,0,0,0,0.10410741,0,0.058222443,0,0.096929446,0,0.479,-0.659,-0.116593994,0.093408819,0.14939525,-0.002756069,1.290803922,3.206259894,-1.281328868,1
6,0,0,0,0.09361695,0.12664889,0.079082824,0,0.17049296,0.19396147,0.011156745,0,0,0,0,0.14277734,0.096363895,0.034217037,0.09756702,0,0,0,0.0585141,0,0.31156892,0,0.08209069,0.001091225,0.041928902,0,0,0.16418488,0.3229243,0,0.19669656,0,0,0,0,0.23728526,0.24383733,0,0.29861864,0.19654763,0,0,0.23071162,0.08644319,0,0,0.25846606,0,0.2033792,0,0.23982653,0,0,0.089107655,0.109537214,0.00544878,0.19958974,0,0.33045778,0.28577736,0,0.118341014,0.004475317,0.25270662,0.29140735,0.34630823,0.26384765,0.06735872,0.2455716,0.2524402,0.22280115,0.28000596,0.32886127,0,0.3678896,0,0,0,0.1904564,0,0,0.16637963,0.025047526,0,0.19866917,0,0.041035205,0,0.19093187,0.10225796,0.11111691,0,0.08806393,0,0.21153529,0.07825807,0.268885,0,0.047659654,0.00129503,0,0.012036167,0.002731076,0.14484666,0.0657177,0.02359984,0,0.16696241,0.14796683,0.09176283,0.1472323,0,0,0.1965726,0,0,0.11139968,0.15706858,0,0.31986082,0.1361187,0.00830657,0.014128175,0,0,0.23182754,0,0,0.12018682,0,0,0,0,0,0.009555377,0,0.16662735,0.00765669,0.09523069,0,0.0932461,0,0,0.26990184,0.006631045,0,0,0,0,0.28364006,0,0,0,0,0.24352334,0,0,0,0,0.23627883,0,0,0,0,0,0,0.032177653,0,0,0,0.25758976,0,0.2455445,0,0,0.14890508,0.08629575,0,0,0.22288029,0.08269528,0,0,0,0.19522683,0,0,0.033906344,0.28240374,0.24227704,0.18215035,0,0,0.19936489,0.29838347,0,0,0,0.056293745,0.13817784,0,0,0.061269216,0,0,0.11563418,0,0.23664294,0,0.23292302,0,0,0.2747061,0,0,0.16005346,0.056479752,0.09402232,0.06338482,0,0.24311759,0.17587893,0.117393166,0,0,0.07145016,0.18697466,0.016243558,0.072817296,0,0,0.08995569,0,0,0.0709513,0,0.23381275,0,0,0,0,0.08208633,0,0,0,0.24961036,0,0,0.002575102,0.23431599,0,0.01444874,0,0.417,-0.623,-0.117718652,0.092687608,0.149827415,-0.018610982,0.854409849,2.783202259,-1.272758497,1
7,0.000577692,0,0,0.074048236,0.081877105,0.059513696,0,0.12591879,0.13618788,0,0,0.004975013,0,0,0.086276226,0.07091565,0.011896555,0.07759632,0,0,0,0.053068876,0,0.21387425,0,0.049344733,0.026512705,0.043361615,0,0,0.12809342,0.21255969,0,0.11998452,0,0,0,0,0.16147947,0.1746265,0,0.22088045,0.15282635,0,0,0.14667358,0.062392846,0,0,0.19823349,0,0.14507511,0,0.16935126,0,0,0.07263973,0.07822038,0.020583207,0.12380113,0,0.2258567,0.20123276,0,0.09661013,0,0.16876522,0.19628158,0.24422963,0.19199772,0.043399703,0.16473153,0.19595046,0.15695041,0.1810674,0.24354067,0,0.27220696,0,0,0,0.10947367,0,0,0.09192874,0.033018067,0,0.13250811,0,0.023448706,0,0.11832748,0.056523837,0.084210284,0,0.059798367,0,0.16472413,0.043226447,0.20800494,0,0.014485523,0.036540102,0,0.0216945,0,0.10463267,0.048577342,0.021665202,0,0.115181394,0.09907953,0.047686156,0.084408425,0,0,0.13929893,0,0,0.0701255,0.115931466,0,0.2140424,0.09125691,0,0.028811596,0,0,0.14842111,0,0,0.09557822,0,0,0,0,0,0.002057314,0,0.13415836,0,0.070480615,0.008325616,0.071936235,0,0,0.16726159,0.008070299,0,0,0,0,0.21201205,0,0,0,0,0.16415115,0,0,0,0,0.16785255,0,0,0,0,0,0,0.017911544,0,0,0,0.18188208,0,0.16039523,0,0,0.11635441,0.076706484,0,0,0.1674849,0.07822447,0,0,0,0.15967225,0,0,0.022450175,0.2034798,0.19369315,0.12623142,0,0,0.11919206,0.22007589,0,0,0,0.050569423,0.10392546,0,0,0.020932147,0,0,0.1078868,0,0.15817854,0,0.186516,0,0,0.19620287,0,0,0.11505811,0.020154025,0.08501837,0.06053874,0,0.18593839,0.12603438,0.08127836,0,0,0.028038817,0.1157798,0.017296363,0.041184895,0,0,0.03620937,0,0,0.055003624,0,0.1624054,0,0,0,0,0.06466173,0,0,0,0.14005779,0,0,0.011768682,0.1566822,0,0.016578805,0,0.386,-0.73,-0.118762061,0.093762238,0.151312112,-0.097032567,1.227077203,2.551018526,-1.274077857,1
8,0,0,0,0.072124004,0.08050231,0.052810226,0,0.10574904,0.10973711,0,0,0.014828203,0,0,0.07257599,0.06500043,0.014898711,0.06842619,0,0,0,0.03888104,0,0.17957872,0,0.038391054,0.01861016,0.044238716,0,0,0.10059543,0.1851085,0,0.109892584,0,0,0,0,0.14064488,0.15421933,0,0.18652514,0.12253533,0,0,0.1251695,0.0551201,0,0,0.17501424,0,0.12562667,0,0.13565299,0,0,0.059063695,0.071750425,0.02204416,0.10833252,0,0.18607412,0.17358272,0,0.08133464,0,0.1416834,0.16099046,0.21566269,0.17156859,0.042247172,0.14441456,0.16492802,0.13694635,0.15447138,0.20770335,0,0.22505552,0,0,0,0.09245534,0,0,0.07152928,0.031887252,0,0.120389804,0,0.030417614,0.002608351,0.10876247,0.05597058,0.07353958,0,0.05565791,0,0.14248143,0.035451766,0.1663266,0,0.004531279,0.042653628,0,0.025766386,0.008178045,0.085737914,0.04701607,0.010682227,0,0.10232114,0.076818734,0.05521185,0.055732146,0,0,0.12025796,0,0,0.06154715,0.10493718,0,0.19012207,0.08198518,0,0.03665464,0,0,0.1192067,0,0,0.08022258,0,0,0,0.00512067,0.000299916,0.006200768,0,0.109813765,0,0.06773802,0.011396516,0.06528718,0,0,0.13648947,0.010407794,0,0,0,0,0.1815944,0,0,0,0,0.1406324,0,0,0,0,0.1474176,0,0,0,0,0,0,0.026654972,0,0,0,0.1586312,0,0.14060561,0,0,0.10636622,0.07103026,0,0,0.1419463,0.0606063,0,0,0,0.12968089,0,0,0.009317007,0.17252529,0.15847033,0.11315061,0,0,0.107128985,0.19000104,0,0,0,0.039653685,0.10175046,0,0,0.02157975,0,0,0.08906446,0,0.13524894,0,0.15560654,0,0,0.16271879,0,0,0.089643404,0.017598541,0.079673685,0.050422125,0,0.15502013,0.106477395,0.06253617,0,0,0.024654316,0.10583248,0.021159435,0.029777644,0,0,0.041680284,0,0,0.047357753,0,0.13646702,0,0,0,0,0.055841446,0,0,0,0.12516016,0,0,0.009712994,0.1304417,0,0.018487975,0,0.371,-0.669,-0.117552148,0.093621684,0.150276743,-0.036460373,1.064208393,2.468778556,-1.278383634,1
9,0.004928316,0,0,0.09774983,0.10228921,0.07766533,0,0.16054583,0.14045212,0.002207868,0,0,0,0,0.13147187,0.10164251,0.026279708,0.08027364,0,0,0,0.042038307,0,0.2454117,0,0.058445394,0.006710008,0.06658449,0,0,0.13908952,0.2531492,0,0.15507534,0,0,0,0,0.18765068,0.1922101,0,0.26023903,0.15991114,0,0,0.19130288,0.0893028,0,0,0.20583713,0,0.16550586,0,0.17994699,0,0,0.08260603,0.11666428,0.04231994,0.16524816,0,0.25387415,0.23626004,0,0.09202605,0.018898819,0.19501294,0.2327726,0.285366,0.24079815,0.06970727,0.19766141,0.21010987,0.17358972,0.23076117,0.28662437,0.002313804,0.2955809,0,0,0,0.15486845,0,0,0.11791605,0.0120434,0,0.17010848,0,0.020270709,0,0.1596955,0.100407265,0.07763248,0,0.090962045,0,0.17579706,0.06507743,0.21835406,0,0.029676292,0.043148063,0,0.04156887,0.02898978,0.10502104,0.058429934,0.006493624,0,0.14396045,0.12720397,0.098130375,0.10583157,0,0,0.1853901,0,0,0.10671795,0.1502666,0,0.27147767,0.13553503,0.000367872,0.038671255,0,0,0.18024963,0,0,0.101842664,0,0,0,0.019616056,0.001080532,0.016439276,0,0.16936907,0.01673843,0.09098652,0.019299952,0.092961386,0,0,0.20399135,0.029376876,0,0,0,0,0.26092237,0,0,0,0,0.19307005,0,0,0,0,0.20606945,0,0,0,0,0,0,0.047339723,0,0,0,0.2240217,0,0.20567039,0,0,0.15481572,0.10581252,0,0,0.19153233,0.064581096,0,0,0,0.16936314,0,0,0.028916366,0.24004452,0.20629898,0.17391157,0,0,0.14870438,0.24305452,0,0,0,0.03682142,0.14029795,0,0,0.03946334,0,0,0.09792511,0,0.20218243,0,0.18733142,0,0,0.22309668,0,0,0.1224699,0.042311378,0.08274186,0.040180203,0,0.19915234,0.15678376,0.10919586,0,0,0.05732473,0.16644481,0.030115535,0.06581205,0,0,0.08516001,0,0,0.08288786,0,0.19325808,0,0,0,0,0.067568675,0,0,0,0.1839543,0,0,0.009769514,0.19828585,0,0.032881383,0,0.427,-0.767,-0.116331934,0.095314064,0.150390977,-0.052575248,1.060937195,2.83926608,-1.29277467,1
